trip_id,traveler_id,countable,layover,synthetic,destination_kind,start_date,end_date,year,month,month_name,duration_days,destination_key,destination_city,destination_country,destination_country_code,destination_airport,origin_airport,region,detailed_region,carrier_name,flight_class,tag_kinds,is_beach_vacation,is_ski_trip,is_holiday_trip,destination_matched,unesco_score,michelin_score,plog_score,allocentric_score,weather_score,destination_trips,destination_travelers,destination_raw
PER-2021-10-04,perseus,1,0,1,city,2021-10-04,2021-10-08,2021,10,october,4,Washington|United States,Washington,United States,US,IAD,JAX,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,7.33,22,7,"Washington, United States"
PER-2022-03-07,perseus,1,0,1,city,2022-03-07,2022-03-10,2022,3,march,3,Atlanta|United States,Atlanta,United States,US,ATL,JAX,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,6.55,0.9297,0.0703,7.4,42,15,"Atlanta, United States"
PER-2022-07-15,perseus,1,0,1,city,2022-07-15,2022-07-19,2022,7,july,4,Chicago|United States,Chicago,United States,US,ORD,JAX,Americas,Northern America,Envoy Air,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.41,57,21,"Chicago, United States"
PER-2022-10-22,perseus,1,0,1,city,2022-10-22,2022-10-28,2022,10,october,6,Orlando|United States,Orlando,United States,US,MCO,JAX,Americas,Northern America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,7.45,158,26,"Orlando, United States"
PER-2023-03-11,perseus,1,0,1,city,2023-03-11,2023-03-16,2023,3,march,5,Denver|United States,Denver,United States,US,DEN,JAX,Americas,Northern America,United Air Lines Inc.,Economy,ski_trip,0,1,0,1,0.0,5.91,0.8445,0.1555,7.67,105,24,"Denver, United States"
PER-2023-07-18,perseus,1,0,1,city,2023-07-18,2023-07-23,2023,7,july,5,New York City|United States,New York City,United States,US,JFK,JAX,Americas,Northern America,Endeavor Air Inc.,Economy,beach_vacation,1,0,0,1,4.58,9.36,0.95,0.05,7.47,24,4,"New York City, United States"
PER-2023-10-04,perseus,1,0,1,city,2023-10-04,2023-10-08,2023,10,october,4,Washington|United States,Washington,United States,US,IAD,JAX,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,7.33,22,7,"Washington, United States"
PER-2024-03-07,perseus,1,0,1,city,2024-03-07,2024-03-10,2024,3,march,3,Atlanta|United States,Atlanta,United States,US,ATL,JAX,Americas,Northern America,Frontier Airlines Inc.,Economy,,0,0,0,1,0.0,6.55,0.9297,0.0703,7.4,42,15,"Atlanta, United States"
PER-2024-07-15,perseus,1,0,1,city,2024-07-15,2024-07-19,2024,7,july,4,Chicago|United States,Chicago,United States,US,ORD,JAX,Americas,Northern America,Republic Airline,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.41,57,21,"Chicago, United States"
PER-2024-10-22,perseus,1,0,1,city,2024-10-22,2024-10-28,2024,10,october,6,Orlando|United States,Orlando,United States,US,MCO,JAX,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,7.45,158,26,"Orlando, United States"
PER-2025-03-11,perseus,1,0,1,city,2025-03-11,2025-03-16,2025,3,march,5,Denver|United States,Denver,United States,US,DEN,JAX,Americas,Northern America,Southwest Airlines Co.,Economy,ski_trip,0,1,0,1,0.0,5.91,0.8445,0.1555,7.67,105,24,"Denver, United States"
PER-2025-07-18,perseus,1,0,1,city,2025-07-18,2025-07-23,2025,7,july,5,New York City|United States,New York City,United States,US,JFK,JAX,Americas,Northern America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,4.58,9.36,0.95,0.05,7.47,24,4,"New York City, United States"
PER-2025-10-04,perseus,1,0,1,city,2025-10-04,2025-10-08,2025,10,october,4,Washington|United States,Washington,United States,US,IAD,JAX,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,7.33,22,7,"Washington, United States"
OPF-2021-01-13,phileas-fogg,1,0,1,city,2021-01-13,2021-01-20,2021,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,JFK,Europe,Northern Europe,American Airlines Inc.,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
OPF-2021-03-03,phileas-fogg,1,0,1,city,2021-03-03,2021-03-10,2021,3,march,7,Rome|Italy,Rome,Italy,IT,FCO,JFK,Europe,Southern Europe,American Airlines Inc.,Economy,,0,0,0,1,8.67,7.27,0.7587,0.2413,7.03,49,25,"Rome, Italy"
OPF-2021-04-28,phileas-fogg,1,0,1,city,2021-04-28,2021-05-05,2021,4,april,7,Paris|France,Paris,France,FR,CDG,JFK,Europe,Western Europe,American Airlines Inc.,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,7.71,72,28,"Paris, France"
OPF-2021-08-25,phileas-fogg,1,0,1,city,2021-08-25,2021-08-30,2021,8,august,5,Orlando|United States,Orlando,United States,US,MCO,JFK,Americas,Northern America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.84,158,26,"Orlando, United States"
OPF-2021-09-08,phileas-fogg,1,0,1,city,2021-09-08,2021-09-15,2021,9,september,7,Athens|Greece,Athens,Greece,GR,ATH,JFK,Europe,Southern Europe,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,4.58,5.62,0.6151,0.3849,8.18,12,6,"Athens, Greece"
OPF-2022-01-12,phileas-fogg,1,0,1,city,2022-01-12,2022-01-19,2022,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,JFK,Europe,Northern Europe,Compagnie Natl Air France,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
OPF-2022-03-02,phileas-fogg,1,0,1,city,2022-03-02,2022-03-09,2022,3,march,7,Rome|Italy,Rome,Italy,IT,FCO,JFK,Europe,Southern Europe,British Airways Plc,Economy,,0,0,0,1,8.67,7.27,0.7587,0.2413,7.03,49,25,"Rome, Italy"
OPF-2022-04-27,phileas-fogg,1,0,1,city,2022-04-27,2022-05-04,2022,4,april,7,Paris|France,Paris,France,FR,CDG,JFK,Europe,Western Europe,Compagnie Natl Air France,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,7.72,72,28,"Paris, France"
OPF-2022-08-31,phileas-fogg,1,0,1,city,2022-08-31,2022-09-05,2022,8,august,5,Orlando|United States,Orlando,United States,US,MCO,JFK,Americas,Northern America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.81,158,26,"Orlando, United States"
OPF-2022-09-14,phileas-fogg,1,0,1,city,2022-09-14,2022-09-21,2022,9,september,7,Athens|Greece,Athens,Greece,GR,ATH,JFK,Europe,Southern Europe,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,4.58,5.62,0.6151,0.3849,8.18,12,6,"Athens, Greece"
OPF-2023-01-11,phileas-fogg,1,0,1,city,2023-01-11,2023-01-18,2023,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,JFK,Europe,Northern Europe,British Airways Plc,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
OPF-2023-03-01,phileas-fogg,1,0,1,city,2023-03-01,2023-03-08,2023,3,march,7,Rome|Italy,Rome,Italy,IT,FCO,JFK,Europe,Southern Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,8.67,7.27,0.7587,0.2413,7.03,49,25,"Rome, Italy"
OPF-2023-04-26,phileas-fogg,1,0,1,city,2023-04-26,2023-05-03,2023,4,april,7,Paris|France,Paris,France,FR,CDG,JFK,Europe,Western Europe,British Airways Plc,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,7.73,72,28,"Paris, France"
OPF-2023-08-30,phileas-fogg,1,0,1,city,2023-08-30,2023-09-04,2023,8,august,5,Orlando|United States,Orlando,United States,US,MCO,JFK,Americas,Northern America,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.82,158,26,"Orlando, United States"
OPF-2023-09-13,phileas-fogg,1,0,1,city,2023-09-13,2023-09-20,2023,9,september,7,Athens|Greece,Athens,Greece,GR,ATH,JFK,Europe,Southern Europe,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,4.58,5.62,0.6151,0.3849,8.18,12,6,"Athens, Greece"
OPF-2024-01-10,phileas-fogg,1,0,1,city,2024-01-10,2024-01-17,2024,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,JFK,Europe,Northern Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
OPF-2024-03-06,phileas-fogg,1,0,1,city,2024-03-06,2024-03-13,2024,3,march,7,Rome|Italy,Rome,Italy,IT,FCO,JFK,Europe,Southern Europe,Iberia Air Lines Of Spain,Economy,,0,0,0,1,8.67,7.27,0.7587,0.2413,7.03,49,25,"Rome, Italy"
OPF-2024-04-24,phileas-fogg,1,0,1,city,2024-04-24,2024-05-01,2024,4,april,7,Paris|France,Paris,France,FR,CDG,JFK,Europe,Western Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,7.77,72,28,"Paris, France"
OPF-2024-08-28,phileas-fogg,1,0,1,city,2024-08-28,2024-09-02,2024,8,august,5,Orlando|United States,Orlando,United States,US,MCO,JFK,Americas,Northern America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.83,158,26,"Orlando, United States"
OPF-2024-09-11,phileas-fogg,1,0,1,city,2024-09-11,2024-09-18,2024,9,september,7,Athens|Greece,Athens,Greece,GR,ATH,JFK,Europe,Southern Europe,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,4.58,5.62,0.6151,0.3849,8.18,12,6,"Athens, Greece"
OPF-2025-01-08,phileas-fogg,1,0,1,city,2025-01-08,2025-01-15,2025,1,january,7,London|United Kingdom,London,United Kingdom,GB,LHR,JFK,Europe,Northern Europe,Iberia Air Lines Of Spain,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,6.65,135,33,"London, United Kingdom"
OPF-2025-03-05,phileas-fogg,1,0,1,city,2025-03-05,2025-03-12,2025,3,march,7,Rome|Italy,Rome,Italy,IT,FCO,JFK,Europe,Southern Europe,American Airlines Inc.,Economy,,0,0,0,1,8.67,7.27,0.7587,0.2413,7.03,49,25,"Rome, Italy"
OPF-2025-04-30,phileas-fogg,1,0,1,city,2025-04-30,2025-05-07,2025,4,april,7,Paris|France,Paris,France,FR,CDG,JFK,Europe,Western Europe,Iberia Air Lines Of Spain,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,7.68,72,28,"Paris, France"
OPF-2025-08-27,phileas-fogg,1,0,1,city,2025-08-27,2025-09-01,2025,8,august,5,Orlando|United States,Orlando,United States,US,MCO,JFK,Americas,Northern America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.83,158,26,"Orlando, United States"
OPF-2025-09-10,phileas-fogg,1,0,1,city,2025-09-10,2025-09-17,2025,9,september,7,Athens|Greece,Athens,Greece,GR,ATH,JFK,Europe,Southern Europe,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,4.58,5.62,0.6151,0.3849,8.18,12,6,"Athens, Greece"
OPR-2021-01-13,pierre-aronnax,1,0,1,city,2021-01-13,2021-01-20,2021,1,january,7,Copenhagen|Denmark,Copenhagen,Denmark,DK,CPH,BOS,Europe,Northern Europe,Scandinavian Airlines Sys.,Economy,,0,0,0,1,7.47,7.03,0.6366,0.3634,6.35,13,5,"Copenhagen, Denmark"
OPR-2021-03-03,pierre-aronnax,1,0,1,city,2021-03-03,2021-03-10,2021,3,march,7,Keflavik|Iceland,Keflavik,Iceland,IS,KEF,BOS,Europe,Northern Europe,Icelandair,Economy,,0,0,0,0,,,,,,11,3,"Keflavik, Iceland"
OPR-2021-05-26,pierre-aronnax,1,0,1,city,2021-05-26,2021-06-02,2021,5,may,7,Madrid|Spain,Madrid,Spain,ES,MAD,BOS,Europe,Southern Europe,American Airlines Inc.,Economy,,0,0,0,1,6.71,8.22,0.7462,0.2538,7.96,51,18,"Madrid, Spain"
OPR-2021-07-14,pierre-aronnax,1,0,1,city,2021-07-14,2021-07-19,2021,7,july,5,Cancun|Mexico,Cancun,Mexico,MX,CUN,BOS,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.2,173,36,"Cancun, Mexico"
OPR-2021-08-25,pierre-aronnax,1,0,1,city,2021-08-25,2021-08-30,2021,8,august,5,Orlando|United States,Orlando,United States,US,MCO,BOS,Americas,Northern America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.84,158,26,"Orlando, United States"
OPR-2022-01-12,pierre-aronnax,1,0,1,city,2022-01-12,2022-01-19,2022,1,january,7,Copenhagen|Denmark,Copenhagen,Denmark,DK,CPH,BOS,Europe,Northern Europe,Scandinavian Airlines Sys.,Economy,,0,0,0,1,7.47,7.03,0.6366,0.3634,6.35,13,5,"Copenhagen, Denmark"
OPR-2022-03-02,pierre-aronnax,1,0,1,city,2022-03-02,2022-03-09,2022,3,march,7,Keflavik|Iceland,Keflavik,Iceland,IS,KEF,BOS,Europe,Northern Europe,Icelandair,Economy,,0,0,0,0,,,,,,11,3,"Keflavik, Iceland"
OPR-2022-05-25,pierre-aronnax,1,0,1,city,2022-05-25,2022-06-01,2022,5,may,7,Madrid|Spain,Madrid,Spain,ES,MAD,BOS,Europe,Southern Europe,British Airways Plc,Economy,,0,0,0,1,6.71,8.22,0.7462,0.2538,7.9,51,18,"Madrid, Spain"
OPR-2022-07-13,pierre-aronnax,1,0,1,city,2022-07-13,2022-07-18,2022,7,july,5,Cancun|Mexico,Cancun,Mexico,MX,CUN,BOS,Americas,Central America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.2,173,36,"Cancun, Mexico"
OPR-2022-08-31,pierre-aronnax,1,0,1,city,2022-08-31,2022-09-05,2022,8,august,5,Orlando|United States,Orlando,United States,US,MCO,BOS,Americas,Northern America,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.81,158,26,"Orlando, United States"
OPR-2023-01-11,pierre-aronnax,1,0,1,city,2023-01-11,2023-01-18,2023,1,january,7,Copenhagen|Denmark,Copenhagen,Denmark,DK,CPH,BOS,Europe,Northern Europe,Scandinavian Airlines Sys.,Economy,,0,0,0,1,7.47,7.03,0.6366,0.3634,6.35,13,5,"Copenhagen, Denmark"
OPR-2023-03-01,pierre-aronnax,1,0,1,city,2023-03-01,2023-03-08,2023,3,march,7,Keflavik|Iceland,Keflavik,Iceland,IS,KEF,BOS,Europe,Northern Europe,Icelandair,Economy,,0,0,0,0,,,,,,11,3,"Keflavik, Iceland"
OPR-2023-05-31,pierre-aronnax,1,0,1,city,2023-05-31,2023-06-07,2023,5,may,7,Madrid|Spain,Madrid,Spain,ES,MAD,BOS,Europe,Southern Europe,Iberia Air Lines Of Spain,Economy,,0,0,0,1,6.71,8.22,0.7462,0.2538,8.23,51,18,"Madrid, Spain"
OPR-2023-07-12,pierre-aronnax,1,0,1,city,2023-07-12,2023-07-17,2023,7,july,5,Cancun|Mexico,Cancun,Mexico,MX,CUN,BOS,Americas,Central America,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.2,173,36,"Cancun, Mexico"
OPR-2023-08-30,pierre-aronnax,1,0,1,city,2023-08-30,2023-09-04,2023,8,august,5,Orlando|United States,Orlando,United States,US,MCO,BOS,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.82,158,26,"Orlando, United States"
OPR-2024-01-10,pierre-aronnax,1,0,1,city,2024-01-10,2024-01-17,2024,1,january,7,Copenhagen|Denmark,Copenhagen,Denmark,DK,CPH,BOS,Europe,Northern Europe,Scandinavian Airlines Sys.,Economy,,0,0,0,1,7.47,7.03,0.6366,0.3634,6.35,13,5,"Copenhagen, Denmark"
OPR-2024-03-06,pierre-aronnax,1,0,1,city,2024-03-06,2024-03-13,2024,3,march,7,Keflavik|Iceland,Keflavik,Iceland,IS,KEF,BOS,Europe,Northern Europe,Icelandair,Economy,,0,0,0,0,,,,,,11,3,"Keflavik, Iceland"
OPR-2024-05-29,pierre-aronnax,1,0,1,city,2024-05-29,2024-06-05,2024,5,may,7,Madrid|Spain,Madrid,Spain,ES,MAD,BOS,Europe,Southern Europe,American Airlines Inc.,Economy,,0,0,0,1,6.71,8.22,0.7462,0.2538,8.12,51,18,"Madrid, Spain"
OPR-2024-07-10,pierre-aronnax,1,0,1,city,2024-07-10,2024-07-15,2024,7,july,5,Cancun|Mexico,Cancun,Mexico,MX,CUN,BOS,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.2,173,36,"Cancun, Mexico"
OPR-2024-08-28,pierre-aronnax,1,0,1,city,2024-08-28,2024-09-02,2024,8,august,5,Orlando|United States,Orlando,United States,US,MCO,BOS,Americas,Northern America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.83,158,26,"Orlando, United States"
OPR-2025-01-08,pierre-aronnax,1,0,1,city,2025-01-08,2025-01-15,2025,1,january,7,Copenhagen|Denmark,Copenhagen,Denmark,DK,CPH,BOS,Europe,Northern Europe,Scandinavian Airlines Sys.,Economy,,0,0,0,1,7.47,7.03,0.6366,0.3634,6.35,13,5,"Copenhagen, Denmark"
OPR-2025-03-05,pierre-aronnax,1,0,1,city,2025-03-05,2025-03-12,2025,3,march,7,Keflavik|Iceland,Keflavik,Iceland,IS,KEF,BOS,Europe,Northern Europe,Icelandair,Economy,,0,0,0,0,,,,,,11,3,"Keflavik, Iceland"
OPR-2025-05-28,pierre-aronnax,1,0,1,city,2025-05-28,2025-06-04,2025,5,may,7,Madrid|Spain,Madrid,Spain,ES,MAD,BOS,Europe,Southern Europe,British Airways Plc,Economy,,0,0,0,1,6.71,8.22,0.7462,0.2538,8.06,51,18,"Madrid, Spain"
OPR-2025-07-09,pierre-aronnax,1,0,1,city,2025-07-09,2025-07-14,2025,7,july,5,Cancun|Mexico,Cancun,Mexico,MX,CUN,BOS,Americas,Central America,JetBlue Airways,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.2,173,36,"Cancun, Mexico"
OPR-2025-08-27,pierre-aronnax,1,0,1,city,2025-08-27,2025-09-01,2025,8,august,5,Orlando|United States,Orlando,United States,US,MCO,BOS,Americas,Northern America,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.83,158,26,"Orlando, United States"
PAR-2018-04-14,pierre-auguste-renoir,1,0,1,city,2018-04-14,2018-04-18,2018,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2018-08-11,pierre-auguste-renoir,1,0,1,city,2018-08-11,2018-08-16,2018,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2018-12-20,pierre-auguste-renoir,1,0,1,city,2018-12-20,2018-12-26,2018,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
PAR-2019-04-13,pierre-auguste-renoir,1,0,1,city,2019-04-13,2019-04-17,2019,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2019-08-10,pierre-auguste-renoir,1,0,1,city,2019-08-10,2019-08-15,2019,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2019-12-20,pierre-auguste-renoir,1,0,1,city,2019-12-20,2019-12-26,2019,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
PAR-2020-04-11,pierre-auguste-renoir,1,0,1,city,2020-04-11,2020-04-15,2020,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2020-08-08,pierre-auguste-renoir,1,0,1,city,2020-08-08,2020-08-13,2020,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2020-12-20,pierre-auguste-renoir,1,0,1,city,2020-12-20,2020-12-26,2020,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
PAR-2021-04-10,pierre-auguste-renoir,1,0,1,city,2021-04-10,2021-04-14,2021,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2021-08-14,pierre-auguste-renoir,1,0,1,city,2021-08-14,2021-08-19,2021,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2021-12-20,pierre-auguste-renoir,1,0,1,city,2021-12-20,2021-12-26,2021,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
PAR-2022-04-09,pierre-auguste-renoir,1,0,1,city,2022-04-09,2022-04-13,2022,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2022-08-13,pierre-auguste-renoir,1,0,1,city,2022-08-13,2022-08-18,2022,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2022-12-20,pierre-auguste-renoir,1,0,1,city,2022-12-20,2022-12-26,2022,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
PAR-2023-04-08,pierre-auguste-renoir,1,0,1,city,2023-04-08,2023-04-12,2023,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2023-08-12,pierre-auguste-renoir,1,0,1,city,2023-08-12,2023-08-17,2023,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2023-12-20,pierre-auguste-renoir,1,0,1,city,2023-12-20,2023-12-26,2023,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
PAR-2024-04-13,pierre-auguste-renoir,1,0,1,city,2024-04-13,2024-04-17,2024,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2024-08-10,pierre-auguste-renoir,1,0,1,city,2024-08-10,2024-08-15,2024,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2024-12-20,pierre-auguste-renoir,1,0,1,city,2024-12-20,2024-12-26,2024,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
PAR-2025-04-12,pierre-auguste-renoir,1,0,1,city,2025-04-12,2025-04-16,2025,4,april,4,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,6.12,0.7991,0.2009,7.87,55,7,"San Diego, United States"
PAR-2025-08-09,pierre-auguste-renoir,1,0,1,city,2025-08-09,2025-08-14,2025,8,august,5,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.12,0.7991,0.2009,8.33,55,7,"San Diego, United States"
PAR-2025-12-20,pierre-auguste-renoir,1,0,1,city,2025-12-20,2025-12-26,2025,12,december,6,San Diego|United States,San Diego,United States,US,SAN,SFO,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,6.12,0.7991,0.2009,7.76,55,7,"San Diego, United States"
POS-2016-02-07,poseidon,1,0,1,city,2016-02-07,2016-02-12,2016,2,february,5,Mexico City|Mexico,Mexico City,Mexico,MX,MEX,IAH,Americas,Central America,United Air Lines Inc.,Economy,,0,0,0,1,8.12,6.87,0.7046,0.2954,7.99,43,13,"Mexico City, Mexico"
POS-2016-06-15,poseidon,1,0,1,city,2016-06-15,2016-06-20,2016,6,june,5,Denver|United States,Denver,United States,US,DEN,IAH,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,5.91,0.8445,0.1555,7.85,105,24,"Denver, United States"
POS-2016-10-22,poseidon,1,0,1,city,2016-10-22,2016-10-30,2016,10,october,8,San Jose|Costa Rica,San Jose,Costa Rica,CR,SJO,IAH,Americas,Central America,United Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,0.0,0.6926,0.3074,6.11,14,2,"San Jose, Costa Rica"
POS-2017-02-11,poseidon,1,0,1,city,2017-02-11,2017-02-17,2017,2,february,6,Los Angeles|United States,Los Angeles,United States,US,LAX,IAH,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,2.89,8.2,0.9115,0.0885,7.69,44,11,"Los Angeles, United States"
POS-2017-06-18,poseidon,1,0,1,city,2017-06-18,2017-06-25,2017,6,june,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,IAH,Europe,Western Europe,Klm Royal Dutch Airlines,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.72,50,16,"Amsterdam, Netherlands"
